aX,aY,aZ,gX,gY,gZ
0.410,-3.582,1.300,-93.689,-136.230,-68.542
0.527,-3.640,1.351,-78.125,-122.192,-30.579
0.632,-3.690,1.295,-68.237,-107.361,7.324
0.666,-3.630,1.212,-61.462,-94.421,48.218
0.586,-3.391,1.124,-53.223,-83.618,90.088
0.470,-2.970,0.961,-42.542,-74.463,129.517
0.319,-2.426,0.756,-26.306,-68.665,163.269
0.161,-1.878,0.623,-4.150,-67.810,189.575
0.038,-1.377,0.600,16.785,-72.266,208.191
-0.024,-0.964,0.687,30.823,-79.834,220.886
-0.071,-0.647,0.883,33.630,-88.318,229.919
-0.089,-0.344,1.145,20.630,-95.337,238.342
-0.081,0.048,1.419,-6.226,-98.389,247.253
-0.127,0.565,1.638,-34.546,-95.642,254.089
-0.089,1.160,1.763,-51.392,-88.379,255.188
-0.064,1.756,1.865,-54.138,-78.308,246.338
-0.014,2.226,1.900,-47.302,-66.345,225.952
0.024,2.601,1.855,-42.053,-53.406,196.411
0.047,2.836,1.746,-36.926,-41.992,159.729
0.050,2.919,1.632,-32.104,-33.447,119.385
0.005,2.982,1.516,-32.837,-27.771,78.186
-0.003,2.985,1.361,-37.598,-24.048,36.377
-0.054,2.977,1.207,-42.419,-22.400,-4.639
-0.121,2.940,1.072,-45.105,-23.132,-45.776
-0.228,2.854,0.965,-46.753,-26.550,-87.158
-0.364,2.750,0.906,-50.415,-31.921,-126.221
-0.567,2.659,0.882,-60.852,-38.757,-163.330
-0.802,2.646,0.763,-70.801,-45.227,-199.890
-1.113,2.716,0.639,-69.702,-52.917,-238.220

-1.948,2.774,0.573,-50.720,-76.233,-325.378
-2.416,2.695,0.548,-63.293,-90.637,-371.216
-2.915,2.315,0.661,-83.740,-109.314,-419.983
-3.269,1.420,1.019,-112.732,-132.507,-467.651
-3.396,0.289,1.696,-151.489,-157.715,-503.723
-3.257,-0.964,2.690,-192.932,-178.284,-522.156
-2.711,-2.328,3.849,-214.417,-184.143,-521.484
-2.062,-3.555,4.000,-214.294,-165.100,-498.901
-1.268,-4.000,4.000,-193.542,-123.779,-457.275
-0.685,-4.000,4.000,-144.409,-69.580,-400.940
-0.284,-4.000,3.769,-109.070,-16.541,-329.712
-0.076,-4.000,2.691,-85.999,23.193,-249.512
0.014,-4.000,1.652,-71.350,45.166,-167.053
-0.045,-3.922,0.934,-63.782,48.645,-94.177
-0.113,-3.089,0.553,-55.176,39.307,-41.260
-0.144,-2.476,0.374,-41.382,24.475,-5.188
-0.171,-2.005,0.352,-23.437,8.484,19.897
-0.157,-1.636,0.435,-6.653,-5.981,38.879
-0.143,-1.315,0.595,9.399,-18.799,52.856
-0.099,-1.039,0.786,27.222,-27.893,62.744
-0.061,-0.839,0.977,43.213,-32.837,69.031
-0.029,-0.665,1.159,52.246,-34.302,73.975
0.001,-0.492,1.322,52.917,-32.654,78.186
0.012,-0.332,1.449,49.072,-27.893,80.750
0.014,-0.195,1.485,44.861,-20.630,81.238
0.002,-0.076,1.458,40.771,-12.085,80.505
-0.031,0.022,1.391,32.837,-4.578,78.613
-0.065,0.105,1.289,20.935,1.343,76.172
-0.082,0.184,1.174,10.376,5.432,72.876
-0.091,0.230,1.062,3.052,7.690,68.481
-0.096,0.258,0.999,-4.150,7.080,63.538
-0.081,0.259,1.008,-6.653,4.700,57.922
-0.072,0.219,1.058,-4.211,2.625,51.941
-0.057,0.214,1.071,0.061,2.014,47.302
-0.046,0.213,1.033,6.714,1.892,43.335
-0.022,0.219,1.027,8.850,0.305,39.978
0.008,0.226,1.128,6.042,-3.174,37.354
0.047,0.233,1.284,3.601,-5.005,34.912
0.087,0.246,1.418,2.197,-3.906,31.860
0.104,0.253,1.479,2.747,0.305,28.259
0.098,0.277,1.436,3.967,6.897,24.353
0.095,0.282,1.303,2.502,13.855,20.447
0.083,0.257,1.165,-2.869,18.311,15.991
0.077,0.219,1.082,-7.141,19.775,11.780
0.078,0.178,1.033,-8.240,20.020,7.568
0.076,0.122,0.994,-6.714,19.775,3.540
0.064,0.058,0.961,-5.310,19.287,0.183
0.059,0.014,0.917,-4.700,18.372,-1.526
0.074,-0.035,0.851,-5.798,16.785,-2.808
0.087,-0.115,0.862,-6.531,13.977,-3.662
0.101,-0.185,0.928,-5.615,10.803,-3.540
0.114,-0.228,0.986,-1.953,9.399,-2.808
0.121,-0.270,1.000,3.418,9.705,-1.709
0.100,-0.288,0.952,7.507,11.047,-0.183
0.074,-0.220,0.860,9.216,11.719,2.747
0.059,-0.155,0.762,9.705,10.742,5.310
0.041,-0.132,0.731,6.592,7.202,6.348
0.060,-0.117,0.792,1.404,2.136,7.019
0.073,-0.120,0.904,-1.282,-1.831,7.202
0.083,-0.114,1.006,-0.854,-3.540,7.080
0.086,-0.122,1.072,0.244,-3.357,6.653
0.075,-0.136,1.083,-0.183,-1.465,6.653
0.071,-0.128,1.031,-0.793,0.671,7.324
0.058,-0.104,0.990,0.854,1.648,7.996
0.049,-0.076,0.980,2.319,0.916,8.301
0.050,-0.050,0.999,3.113,-0.427,8.118
0.053,-0.031,1.030,3.601,-1.465,7.385
0.055,-0.010,1.066,5.188,-1.953,6.348
0.073,-0.003,1.092,6.042,-1.587,5.066
0.068,-0.022,1.084,6.104,-0.488,3.845
0.064,-0.004,1.060,4.028,0.305,3.296
0.062,0.011,1.044,0.122,0.183,2.808
0.073,-0.015,1.067,-3.357,-0.854,1.709
0.083,-0.071,1.124,-3.052,-1.099,0.488
0.093,-0.113,1.154,-2.136,-0.305,0.122
0.082,-0.127,1.126,-0.183,1.953,0.366
0.073,-0.130,1.045,2.197,3.906,0.854
0.070,-0.103,0.994,3.357,4.150,1.648
0.070,-0.063,0.982,3.418,3.052,2.014
0.070,-0.039,1.005,4.456,1.892,1.648
0.071,-0.037,1.043,5.920,0.977,0.305
0.093,-0.072,1.086,5.371,0.732,-0.732
0.099,-0.113,1.114,2.197,1.404,-0.977
0.102,-0.121,1.112,0.549,2.686,-0.366
0.098,-0.122,1.084,0.183,4.272,0.061
0.091,-0.136,1.056,1.465,5.432,0.671
0.080,-0.146,1.031,2.136,6.165,1.343
0.073,-0.121,1.000,2.258,6.409,2.197
0.067,-0.075,0.960,2.747,6.714,2.563
0.059,-0.042,0.920,3.967,6.409,2.014
0.050,-0.034,0.884,4.761,5.066,0.549
0.056,-0.069,0.882,4.761,3.357,-0.916
0.075,-0.135,0.929,2.625,1.160,-1.343
0.094,-0.211,0.991,-0.183,-0.488,-1.160
0.095,-0.265,1.022,-2.319,-0.305,0.366
0.100,-0.265,1.041,-3.418,0.305,3.601
0.106,-0.238,1.038,-4.150,0.916,6.531
0.099,-0.219,1.029,-4.150,1.953,9.216
0.083,-0.180,0.991,-3.174,2.747,11.292
0.061,-0.096,0.903,0.000,3.418,12.878
0.048,-0.010,0.843,3.113,2.319,13.428
0.046,0.035,0.871,2.502,-1.038,12.512
0.056,0.044,0.948,-0.488,-4.333,10.681
0.069,0.021,1.038,-1.038,-5.920,9.033
0.084,-0.011,1.107,-0.793,-6.042,7.324
0.095,-0.034,1.141,-0.244,-5.127,6.470
0.094,-0.042,1.160,-0.122,-3.723,6.165
0.090,-0.022,1.156,0.244,-1.831,5.981
0.089,0.020,1.122,0.305,-0.183,5.493
0.089,0.028,1.095,0.854,1.099,4.639
0.091,-0.012,1.090,-0.122,1.465,3.113
0.090,-0.069,1.092,-1.282,1.709,2.441
0.086,-0.075,1.091,-1.160,2.258,2.869
0.082,-0.021,1.086,-0.427,2.563,3.723
0.082,0.029,1.068,-0.305,3.174,3.357
0.076,0.047,1.043,0.793,3.906,1.709
0.062,0.031,1.015,2.502,4.028,-0.244
0.054,0.022,0.988,3.906,3.845,-1.587
0.064,0.009,0.958,4.333,3.174,-2.808

0.239,-0.786,2.763,-36.865,-150.940,-3.357
0.313,-0.870,3.159,-43.823,-139.038,7.019
0.556,-0.811,3.394,-43.091,-121.033,19.470
0.248,-0.823,3.631,-29.297,-98.511,29.724
0.318,-0.767,3.886,-13.489,-75.684,38.574
0.338,-0.797,4.000,3.235,-48.401,47.302
0.235,-0.888,4.000,24.109,-20.691,56.519
0.166,-0.901,4.000,40.955,5.249,69.275
0.080,-0.816,4.000,57.861,32.654,84.229
-0.018,-0.665,4.000,74.890,61.768,99.304
-0.162,-0.471,4.000,87.341,91.370,113.892
-0.374,-0.249,4.000,94.116,120.422,127.502
-0.570,0.014,3.983,100.342,147.522,138.855
-0.761,0.261,3.791,109.192,171.753,145.203
-0.920,0.449,3.661,111.145,192.200,149.170
-1.063,0.663,3.586,111.084,210.632,150.513
-1.159,0.890,3.494,110.229,229.614,148.682
-1.350,1.095,3.355,110.596,249.146,142.944
-1.485,1.270,3.197,109.863,268.494,133.301
-1.559,1.387,2.977,103.210,287.781,121.094
-1.645,1.388,2.738,96.008,305.908,106.201
-1.719,1.308,2.460,87.646,322.449,90.515
-1.776,1.211,2.143,78.552,337.097,76.355
-1.830,1.108,1.821,73.486,349.487,63.293
-1.866,0.995,1.507,71.350,358.643,51.392
-1.866,0.898,1.221,69.946,364.990,40.771
-1.882,0.793,0.925,72.021,368.652,31.860
-1.849,0.719,0.648,73.120,369.263,24.536
-1.812,0.639,0.398,72.876,367.310,17.944
-1.760,0.586,0.161,74.524,363.464,12.390
-1.687,0.545,-0.074,81.543,357.910,7.019
-1.604,0.474,-0.306,91.980,350.403,1.953
-1.469,0.418,-0.542,98.938,340.698,-0.916
-1.419,0.303,-0.703,99.426,326.904,-1.221
-1.327,0.278,-0.843,89.294,310.303,0.793
-1.251,0.300,-0.969,67.322,292.114,4.456
-1.166,0.359,-1.139,42.603,273.254,6.592
-1.065,0.465,-1.314,12.634,252.625,7.324
-0.998,0.573,-1.474,-12.573,231.506,4.456
-0.979,0.679,-1.545,-25.452,209.656,-2.258
-0.896,0.700,-2.005,-17.578,192.749,-14.038
-0.808,0.891,-2.464,-30.945,165.955,-23.682
-0.759,1.062,-2.756,-29.846,127.747,-38.086
-0.716,1.218,-2.969,-25.085,81.604,-58.044
-0.724,1.402,-2.915,-32.288,28.992,-80.688
-0.770,1.452,-2.703,-34.241,-23.437,-108.826
-0.829,1.409,-2.361,-46.143,-72.144,-138.550
-0.909,1.115,-1.980,-58.411,-115.051,-169.250
-0.995,0.725,-1.597,-72.510,-150.757,-196.716
-1.069,0.319,-1.341,-87.830,-178.650,-217.102
-1.123,-0.124,-1.232,-97.778,-201.660,-231.445
-1.155,-0.620,-1.040,-112.244,-227.173,-240.356
-1.197,-1.155,-0.598,-131.531,-256.287,-243.103
-1.090,-1.783,-0.057,-150.574,-281.372,-238.037
-0.931,-2.304,0.592,-182.129,-297.852,-218.628
-0.675,-2.722,1.129,-210.388,-302.246,-187.195
-0.368,-3.024,1.565,-224.243,-296.265,-148.621
-0.083,-3.291,1.949,-226.501,-284.058,-107.117
0.191,-3.430,2.322,-229.858,-266.907,-61.096
0.441,-3.532,2.693,-221.008,-244.507,-15.259
0.644,-3.561,3.000,-202.148,-215.820,28.503
0.737,-3.445,3.165,-171.997,-181.091,71.655
0.747,-3.124,3.089,-130.005,-142.639,110.962
0.649,-2.726,2.797,-83.008,-105.347,144.287
0.478,-2.351,2.436,-42.114,-74.829,172.546
0.281,-1.948,2.061,-16.785,-52.551,198.059
0.128,-1.480,1.751,-3.235,-38.940,221.191
-0.021,-0.974,1.597,2.197,-33.447,240.540
-0.090,-0.430,1.572,-0.183,-31.921,254.700
-0.107,0.136,1.703,-6.409,-31.982,263.733
-0.108,0.631,1.817,-14.221,-28.931,265.808
-0.108,1.150,1.848,-24.231,-21.545,261.475
-0.085,1.606,1.759,-29.663,-11.719,248.840
-0.088,1.907,1.483,-28.259,-2.502,227.722
-0.052,2.149,1.269,-24.780,2.136,200.439
-0.002,2.372,1.068,-33.569,3.479,171.753
0.020,2.563,0.899,-33.020,2.625,139.343
0.044,2.684,0.758,-26.733,-0.610,104.126
0.062,2.804,0.681,-23.804,-5.981,67.932
0.027,2.894,0.664,-25.818,-13.550,31.433
-0.031,2.990,0.680,-29.175,-20.752,-5.127
-0.124,3.054,0.696,-33.691,-27.527,-43.335
-0.275,3.145,0.713,-41.321,-33.752,-83.435
-0.513,3.226,0.753,-49.805,-39.917,-125.305
-0.776,3.304,0.772,-51.880,-45.837,-169.861
-1.124,3.532,0.753,-55.664,-51.270,-216.064
-1.511,3.710,0.630,-46.021,-56.030,-267.517
-2.068,3.880,0.463,-33.142,-62.378,-325.134
-2.750,3.824,0.283,-28.137,-72.632,-388.428
-3.482,3.460,0.114,-42.969,-88.440,-453.552
-4.000,2.572,0.207,-84.167,-114.807,-514.832
-4.000,1.294,0.848,-141.052,-152.893,-565.979
-4.000,-0.045,1.954,-209.473,-192.871,-596.008
-4.000,-1.560,3.363,-251.892,-220.764,-606.140
-3.358,-3.182,4.000,-261.108,-224.915,-596.008
-2.301,-4.000,4.000,-223.572,-190.735,-562.622
-1.383,-4.000,4.000,-148.804,-119.568,-506.592
-0.685,-4.000,4.000,-89.355,-39.612,-430.603
-0.361,-4.000,3.376,-66.040,20.203,-339.294
-0.175,-4.000,2.004,-52.856,56.213,-242.493
-0.122,-4.000,1.007,-50.049,66.895,-148.926
-0.208,-3.779,0.457,-41.992,58.350,-76.660
-0.240,-2.913,0.184,-34.912,41.565,-27.161
-0.259,-2.359,0.192,-21.851,21.545,3.967
-0.255,-1.943,0.382,-7.812,2.258,26.489
-0.247,-1.558,0.597,5.127,-11.108,43.945
-0.207,-1.202,0.784,21.790,-19.897,55.908
-0.171,-0.942,0.945,41.748,-24.719,62.256
-0.139,-0.756,1.131,57.312,-26.794,64.941
-0.104,-0.604,1.312,62.561,-26.550,66.956
-0.075,-0.466,1.436,60.974,-22.400,68.481
-0.067,-0.343,1.481,51.697,-15.930,69.519
-0.037,-0.244,1.449,35.950,-8.606,70.068
-0.039,-0.176,1.427,19.165,-2.258,69.763
-0.053,-0.096,1.391,4.089,3.601,68.848
-0.047,-0.012,1.295,-8.484,9.521,67.383
-0.055,0.035,1.185,-15.564,14.282,64.697
-0.075,0.058,1.082,-17.700,17.090,60.852
-0.089,0.070,0.985,-17.761,17.944,57.129

0.068,0.462,2.132,-43.274,-138.916,61.218
0.076,0.518,2.195,-37.476,-128.784,56.885
0.101,0.555,2.303,-33.386,-119.995,51.758
0.127,0.563,2.422,-29.846,-110.229,45.715
0.149,0.578,2.515,-26.733,-99.548,39.795
0.160,0.561,2.587,-23.254,-88.867,33.081
0.115,0.472,2.675,-21.790,-78.979,27.161
0.129,0.494,2.837,-22.705,-70.068,22.888
0.136,0.478,3.023,-13.000,-58.716,16.357
0.139,0.445,3.290,-9.705,-46.997,11.169
0.161,0.359,3.646,-5.371,-33.264,6.470
0.226,0.229,3.998,-2.930,-14.587,3.845
0.153,0.102,4.000,0.305,10.254,3.662
0.097,0.007,4.000,5.798,40.833,6.531
0.062,-0.000,4.000,10.986,77.087,11.597
-0.091,-0.012,4.000,26.306,117.188,16.541
-0.278,0.051,4.000,45.044,157.043,22.461
-0.494,0.178,4.000,66.711,195.129,28.015
-0.726,0.292,3.833,92.468,228.882,31.738
-0.923,0.361,3.451,117.249,256.409,34.363
-1.071,0.425,3.106,134.949,278.748,37.292
-1.208,0.506,2.828,147.278,295.715,41.138
-1.327,0.569,2.570,153.137,309.448,44.617
-1.421,0.614,2.330,150.330,320.190,47.607
-1.480,0.664,2.096,142.883,328.369,49.622
-1.520,0.686,1.880,134.827,334.839,50.537
-1.559,0.699,1.651,127.075,339.966,50.293
-1.598,0.715,1.450,117.737,343.811,49.500
-1.644,0.752,1.228,106.995,346.558,48.340
-1.632,0.801,0.976,97.229,348.389,45.410
-1.644,0.855,0.747,89.478,347.961,40.649
-1.642,0.911,0.521,84.106,345.581,34.119
-1.602,0.951,0.277,78.247,341.614,26.184
-1.538,0.938,0.003,77.576,335.632,16.296
-1.431,0.924,-0.255,79.041,326.233,6.470
-1.411,0.876,-0.485,79.834,313.599,-2.197
-1.285,0.783,-0.702,82.336,297.852,-10.376
-1.165,0.834,-0.844,74.707,278.625,-15.503
-1.084,0.932,-0.904,56.274,256.958,-20.325
-0.972,1.037,-0.924,44.617,236.938,-29.175
-0.939,1.060,-1.046,40.649,219.727,-41.016
-0.893,1.130,-1.228,31.433,202.454,-54.016
-0.845,1.225,-1.412,15.808,180.847,-67.932
-0.795,1.314,-1.573,-1.160,155.090,-83.801
-0.802,1.368,-1.692,-16.174,127.136,-102.783
-0.789,1.369,-1.785,-23.132,97.168,-124.817
-0.802,1.323,-1.852,-30.151,65.613,-147.461
-0.848,1.179,-1.827,-44.128,31.677,-169.312
-0.888,0.929,-1.706,-60.547,-2.625,-190.247
-0.927,0.622,-1.590,-80.872,-34.241,-207.642
-0.959,0.250,-1.523,-95.520,-63.477,-221.680
-0.979,-0.062,-1.373,-107.117,-93.140,-230.713
-0.965,-0.395,-1.176,-113.953,-121.643,-235.596
-0.936,-0.755,-0.870,-123.474,-149.658,-237.000
-0.871,-1.152,-0.480,-132.141,-174.500,-234.314
-0.740,-1.570,-0.115,-140.625,-192.993,-225.891
-0.571,-1.989,0.159,-147.949,-203.613,-211.670
-0.473,-2.412,0.512,-152.832,-210.205,-190.430
-0.322,-2.696,0.785,-152.588,-210.876,-162.476
-0.157,-2.833,0.964,-149.963,-206.177,-130.249
-0.030,-2.853,1.161,-145.325,-200.256,-97.717
0.104,-2.806,1.372,-139.038,-192.322,-65.735
0.248,-2.744,1.534,-129.211,-181.091,-36.438
0.373,-2.701,1.667,-118.896,-166.931,-9.644
0.457,-2.676,1.765,-107.727,-150.940,15.564
0.499,-2.695,1.763,-96.252,-133.118,40.649
0.481,-2.714,1.686,-85.999,-115.295,67.322
0.432,-2.636,1.511,-75.317,-99.060,95.886
0.365,-2.422,1.298,-64.209,-86.731,125.244
0.245,-2.110,1.166,-53.711,-79.956,153.076
0.133,-1.732,1.113,-43.762,-77.209,177.734
0.051,-1.335,1.135,-31.372,-76.355,197.632
-0.020,-0.961,1.219,-15.808,-76.721,211.975
-0.058,-0.606,1.360,-1.160,-77.393,221.313
-0.068,-0.290,1.546,9.521,-77.515,226.929
-0.072,-0.022,1.790,10.376,-76.782,230.225
-0.078,0.311,2.017,-1.770,-73.059,233.215
-0.025,0.714,2.183,-16.785,-65.247,233.643
0.012,1.130,2.279,-28.503,-53.162,228.271
0.038,1.538,2.274,-41.382,-38.757,217.285
0.076,1.859,2.141,-50.171,-23.132,198.853
0.085,2.119,1.960,-55.237,-8.911,174.438
0.083,2.281,1.747,-49.744,1.892,144.897
0.113,2.371,1.563,-35.522,8.911,111.389
0.121,2.431,1.423,-29.236,13.489,77.698
0.100,2.438,1.314,-27.283,16.113,43.274
0.079,2.432,1.225,-29.968,17.151,9.644
0.019,2.427,1.162,-35.156,17.334,-22.400
-0.052,2.431,1.095,-41.321,17.273,-54.443
-0.224,2.447,1.019,-49.805,16.479,-86.487
-0.374,2.488,0.909,-56.763,14.893,-118.469
-0.612,2.655,0.830,-66.406,11.169,-150.269
-0.877,2.880,0.728,-68.176,5.981,-186.401
-1.172,3.087,0.518,-63.232,0.427,-227.722
-1.568,3.203,0.286,-55.847,-7.812,-274.109
-2.028,3.217,0.053,-55.237,-21.362,-325.806
-2.527,2.894,-0.149,-72.632,-41.321,-378.662
-3.002,2.401,-0.150,-111.511,-71.472,-429.138
-3.392,1.457,0.292,-148.560,-111.267,-477.173
-3.510,0.437,1.030,-180.542,-149.902,-511.658
-3.319,-0.769,1.959,-200.134,-178.833,-532.104
-2.859,-2.173,3.137,-206.055,-193.237,-536.011
-2.170,-3.527,4.000,-196.228,-182.983,-516.724
-1.403,-4.000,4.000,-152.893,-143.555,-475.159
-0.780,-4.000,4.000,-103.149,-86.792,-414.307
-0.370,-4.000,3.444,-71.106,-31.677,-339.600
-0.152,-4.000,2.479,-53.772,6.775,-260.193
-0.067,-4.000,1.715,-54.626,25.940,-184.875
-0.079,-3.766,1.249,-56.702,30.396,-124.023
-0.095,-3.245,0.926,-52.002,28.015,-76.904
-0.123,-2.774,0.711,-39.917,22.034,-38.818
-0.154,-2.358,0.606,-27.405,13.245,-8.240
-0.176,-1.969,0.622,-14.893,3.235,15.747
-0.168,-1.609,0.703,-2.319,-5.432,34.668
-0.145,-1.312,0.782,11.230,-12.024,48.462
-0.139,-1.066,0.881,26.367,-16.724,58.044
-0.118,-0.847,0.981,36.438,-19.775,65.430
-0.103,-0.643,1.097,39.856,-21.179,70.618
-0.070,-0.478,1.200,38.879,-20.630,74.097

-0.014,-0.711,1.779,32.288,35.828,55.603
-0.044,-0.647,1.748,34.180,45.471,63.782
-0.086,-0.587,1.663,36.011,54.932,70.251
-0.119,-0.535,1.521,37.903,63.599,75.439
-0.153,-0.517,1.337,37.842,70.313,79.468
-0.168,-0.526,1.156,36.804,73.975,83.313
-0.157,-0.577,1.014,35.767,75.134,87.036
-0.160,-0.644,0.919,35.461,73.914,91.675
-0.156,-0.677,0.848,37.354,71.960,97.595
-0.155,-0.665,0.782,38.940,69.580,104.370
-0.171,-0.628,0.690,39.734,67.200,111.023
-0.187,-0.555,0.551,41.870,64.575,116.943
-0.200,-0.480,0.378,46.021,61.157,121.277
-0.220,-0.414,0.203,53.223,54.993,124.084
-0.233,-0.357,0.053,59.265,45.837,126.343
-0.245,-0.300,-0.105,59.265,35.034,128.784
-0.252,-0.244,-0.237,54.321,20.813,131.470
-0.265,-0.167,-0.291,44.128,3.906,134.705
-0.264,-0.061,-0.314,26.917,-13.062,138.123
-0.257,0.064,-0.349,5.493,-29.297,141.174
-0.252,0.181,-0.394,-12.329,-44.617,142.273
-0.243,0.290,-0.388,-21.057,-59.998,140.381
-0.213,0.393,-0.379,-19.653,-75.134,135.681
-0.181,0.492,-0.346,-17.822,-89.294,129.700
-0.139,0.504,-0.264,-14.343,-102.844,121.521
-0.086,0.425,-0.144,-12.390,-115.967,112.671
-0.045,0.313,0.007,-14.709,-126.770,106.262
-0.012,0.254,0.168,-23.010,-135.498,103.333
0.020,0.237,0.302,-33.508,-142.029,102.234
0.022,0.265,0.427,-40.466,-146.729,101.685
0.030,0.339,0.556,-44.067,-151.062,99.792
0.053,0.424,0.688,-47.607,-154.480,96.375
0.051,0.464,0.834,-49.866,-157.288,90.393
0.047,0.445,0.998,-51.392,-159.729,82.825
0.047,0.375,1.197,-51.453,-161.987,74.890
0.012,0.266,1.472,-48.828,-164.307,67.749
-0.017,0.173,1.777,-46.265,-165.588,62.622
-0.013,0.142,2.118,-41.626,-164.673,59.204
0.011,0.128,2.489,-30.151,-161.072,55.908
0.080,0.104,2.951,-16.357,-154.846,52.490
0.140,0.049,3.504,-0.916,-144.165,49.072
0.219,-0.014,3.985,13.794,-125.916,47.546
0.302,-0.105,4.000,24.109,-100.342,48.218
0.298,-0.024,4.000,27.710,-68.787,52.368
0.285,0.053,4.000,38.086,-31.616,55.542
0.205,0.148,4.000,49.255,7.385,57.068
0.122,0.239,4.000,59.631,45.288,57.739
-0.009,0.336,4.000,72.083,80.139,57.861
-0.146,0.403,4.000,85.388,110.352,56.763
-0.275,0.484,3.811,96.497,135.742,55.542
-0.366,0.511,3.608,107.361,157.776,53.406
-0.454,0.485,3.436,112.854,177.490,51.453
-0.544,0.461,3.265,113.220,195.984,51.025
-0.647,0.471,3.084,110.352,213.379,51.941
-0.742,0.518,2.910,105.713,229.004,53.162
-0.858,0.568,2.728,99.731,243.469,53.284
-0.959,0.588,2.506,94.666,256.409,51.636
-1.067,0.552,2.311,90.942,268.005,48.401
-1.144,0.481,2.141,85.205,277.893,45.532
-1.210,0.406,1.961,77.209,286.499,43.762
-1.278,0.346,1.779,66.895,293.823,43.274
-1.340,0.309,1.609,56.030,299.988,43.640
-1.357,0.294,1.427,47.302,305.908,44.250
-1.435,0.303,1.201,42.847,311.584,44.250
-1.453,0.348,0.952,41.931,315.857,43.457
-1.457,0.382,0.678,44.189,317.810,41.870
-1.443,0.396,0.432,49.744,316.101,38.391
-1.406,0.409,0.189,54.932,311.218,34.668
-1.334,0.440,-0.050,55.908,303.955,31.433
-1.254,0.482,-0.232,54.504,293.274,27.710
-1.175,0.520,-0.341,53.833,280.334,22.705
-1.066,0.476,-0.437,57.312,266.663,17.334
-0.984,0.565,-0.498,48.218,253.235,14.587
-0.907,0.676,-0.540,28.748,239.868,11.475
-0.856,0.787,-0.556,13.489,226.501,4.944
-0.828,0.910,-0.559,-6.287,214.050,-2.869
-0.834,1.050,-0.692,-23.437,205.017,-14.709
-0.819,1.078,-1.038,-32.593,198.425,-31.006
-0.798,1.099,-1.368,-40.955,187.195,-48.889
-0.770,1.122,-1.761,-52.124,168.335,-66.895
-0.760,1.160,-2.121,-46.997,141.663,-87.891
-0.751,1.170,-2.357,-38.269,107.605,-110.168
-0.783,1.197,-2.487,-29.236,66.650,-133.301
-0.842,1.172,-2.493,-33.813,20.935,-155.640
-0.939,1.052,-2.418,-46.326,-24.414,-178.955
-1.061,0.899,-2.204,-72.693,-71.533,-199.585
-1.138,0.646,-1.974,-92.957,-114.990,-219.727
-1.201,0.222,-1.720,-110.962,-154.602,-238.464
-1.252,-0.356,-1.285,-124.451,-194.397,-253.662
-1.217,-1.033,-0.703,-133.179,-230.042,-260.986
-1.088,-1.633,-0.106,-148.254,-255.310,-254.944
-0.840,-2.230,0.520,-166.992,-270.996,-236.084
-0.596,-2.748,1.185,-178.955,-275.818,-207.153
-0.275,-3.155,1.692,-176.514,-267.212,-170.532
0.029,-3.379,2.006,-163.086,-248.535,-129.883
0.235,-3.466,2.129,-140.991,-224.060,-87.280
0.405,-3.342,2.154,-117.004,-198.364,-45.532
0.486,-3.125,2.089,-91.370,-173.584,-8.240
0.531,-2.976,1.963,-68.970,-150.940,23.254
0.514,-2.984,1.843,-54.626,-132.202,52.063
0.449,-3.025,1.707,-49.377,-116.821,81.909
0.374,-2.916,1.522,-49.194,-103.760,114.990
0.289,-2.628,1.415,-49.988,-95.398,148.987
0.191,-2.227,1.416,-49.805,-90.576,181.030
0.086,-1.791,1.475,-47.241,-86.365,208.069
0.006,-1.338,1.543,-40.649,-81.360,229.248
-0.069,-0.904,1.656,-30.029,-76.233,244.507
-0.126,-0.517,1.798,-18.188,-70.251,253.845
-0.159,-0.158,1.929,-8.911,-62.866,259.338
-0.150,0.156,2.015,-2.686,-54.077,261.597
-0.173,0.548,2.126,-0.977,-44.739,261.963
-0.147,0.997,2.222,1.648,-34.302,258.118
-0.130,1.499,2.236,-1.404,-21.729,249.634
-0.090,1.927,2.098,-8.850,-7.019,234.741
-0.042,2.212,1.867,-21.423,5.432,212.097
-0.015,2.419,1.531,-33.936,15.259,184.143
0.030,2.541,1.256,-37.170,20.325,151.917
0.023,2.690,1.051,-44.373,21.362,117.981
0.062,2.797,0.897,-40.100,19.531,79.773

0.036,2.892,0.776,-35.400,11.108,1.160
-0.040,2.867,0.751,-41.992,6.348,-36.926
-0.180,2.848,0.637,-56.030,2.502,-73.853
-0.379,2.812,0.392,-72.937,-1.770,-110.168
-0.614,2.794,0.131,-83.069,-10.376,-147.217
-0.880,2.931,-0.039,-93.872,-25.574,-183.350
-1.211,3.095,-0.134,-96.252,-44.983,-223.206
-1.584,3.215,-0.219,-90.454,-65.918,-268.250
-2.049,3.191,-0.216,-84.961,-89.844,-318.420
-2.571,2.992,-0.068,-87.952,-116.455,-370.178
-3.063,2.516,0.273,-102.539,-145.752,-420.654
-3.399,1.720,0.800,-119.934,-174.500,-467.102
-3.520,0.729,1.565,-148.987,-201.416,-501.770
-3.348,-0.405,2.590,-173.096,-221.497,-522.888
-2.826,-1.742,3.891,-183.289,-227.051,-528.687
-2.154,-3.071,4.000,-179.687,-206.116,-513.000
-1.382,-4.000,4.000,-154.175,-156.250,-477.417
