aX,aY,aZ,gX,gY,gZ
-0.222,3.255,0.400,231.018,-52.063,117.432
-0.078,3.964,0.504,233.521,-47.485,69.641
-0.096,4.000,0.548,226.624,-37.292,9.155
-0.272,4.000,0.539,208.252,-23.865,-65.430
-0.587,4.000,0.567,173.401,-10.315,-153.381
-1.194,4.000,0.657,119.202,2.258,-249.512
-2.115,4.000,0.805,55.359,14.832,-346.741
-3.007,4.000,0.864,-17.517,26.550,-433.594
-3.931,3.217,1.006,-91.858,31.982,-504.700
-4.000,2.115,1.133,-153.870,31.982,-559.631
-4.000,1.191,1.138,-204.041,29.907,-599.609
-4.000,0.452,1.031,-221.619,25.696,-629.944
-4.000,-0.243,0.973,-193.665,19.043,-657.227
-4.000,-0.915,0.845,-129.944,16.846,-684.143
-4.000,-2.077,0.673,-52.490,21.973,-705.994
-4.000,-3.386,0.380,-6.714,32.410,-704.590
-4.000,-4.000,0.060,0.610,39.063,-667.725
-3.924,-4.000,0.056,-19.104,38.391,-603.149
-3.262,-4.000,0.133,-38.513,35.156,-525.208
-2.708,-4.000,0.107,-56.396,35.645,-445.312
-2.284,-4.000,0.045,-63.049,36.804,-373.474
-2.022,-4.000,0.070,-49.500,37.354,-315.613
-1.883,-4.000,0.029,-21.362,40.527,-271.790
-1.698,-4.000,-0.141,9.094,46.387,-236.206
-1.606,-4.000,-0.366,38.574,51.270,-197.388
-1.478,-4.000,-0.573,52.612,51.758,-145.569
-1.425,-4.000,-0.678,51.880,46.021,-82.031
-1.394,-4.000,-0.645,40.039,35.828,-14.160
-1.437,-4.000,-0.447,33.203,24.475,50.049
-1.536,-4.000,-0.184,40.771,18.005,103.333
-1.620,-4.000,0.098,46.082,15.381,150.452
-1.746,-4.000,0.297,65.552,17.944,193.054
-1.927,-4.000,0.342,92.773,24.353,236.694
-2.273,-4.000,0.350,117.493,29.724,285.889
-2.662,-4.000,0.306,128.723,32.349,341.797
-3.111,-4.000,0.287,131.104,32.043,400.269
-3.598,-4.000,0.313,132.629,29.419,457.642
-4.000,-4.000,0.484,123.901,24.902,512.207
-4.000,-3.663,0.682,102.112,22.705,566.101
-4.000,-2.716,0.834,84.839,26.428,614.319
-4.000,-1.423,0.805,86.426,35.339,648.865
-4.000,-0.140,0.643,104.248,45.593,662.415
-4.000,0.963,0.338,138.672,50.598,650.452
-4.000,1.842,0.133,171.326,44.800,619.019
-3.774,2.285,0.015,195.435,31.921,571.716
-3.075,2.454,0.112,199.341,14.404,518.494
-2.400,2.467,0.284,178.223,0.671,467.529
-1.890,2.337,0.448,154.907,-5.066,417.297
-1.544,2.297,0.554,125.305,-4.578,373.291
-1.159,2.443,0.567,75.989,1.343,336.304
-0.771,2.561,0.506,27.527,12.390,299.683
-0.499,2.595,0.413,-11.719,25.391,261.047
-0.406,2.643,0.298,-51.086,39.307,223.328
-0.265,2.711,0.080,-87.524,53.040,183.533
-0.253,2.815,-0.156,-113.220,64.209,140.686
-0.283,2.924,-0.432,-120.361,71.655,93.506
-0.263,3.040,-0.714,-114.136,73.792,41.016
-0.349,3.152,-0.889,-104.797,68.787,-13.062
-0.465,3.199,-0.965,-93.872,58.105,-69.580
-0.630,3.207,-0.955,-95.459,44.067,-125.427
-0.843,3.235,-0.817,-111.633,26.917,-178.467
-1.152,3.283,-0.539,-136.963,9.094,-229.553
-1.610,3.325,-0.153,-172.424,-7.080,-279.175
-2.251,3.384,0.263,-218.872,-21.423,-329.407
-2.903,3.400,0.379,-260.559,-30.518,-382.568
-3.688,3.243,0.355,-290.222,-40.649,-440.430
-4.000,2.941,0.405,-302.490,-59.448,-499.268
-4.000,2.632,0.647,-302.002,-85.022,-555.359
-4.000,2.312,1.023,-290.466,-110.291,-606.873
-4.000,1.943,1.408,-282.410,-130.310,-652.161
-4.000,1.540,1.740,-280.151,-144.775,-692.200
-4.000,1.104,2.087,-268.860,-155.640,-730.225
-4.000,0.545,2.535,-231.506,-159.973,-768.311
-4.000,-0.192,2.872,-163.452,-148.926,-808.777
-4.000,-1.139,2.965,-92.041,-117.065,-843.872
-4.000,-2.474,2.696,-40.039,-71.716,-861.511
-4.000,-3.874,2.179,-31.677,-25.574,-846.069
-4.000,-4.000,1.526,-24.414,9.705,-802.979
-4.000,-4.000,0.973,-18.311,33.325,-730.835
-4.000,-4.000,0.564,-54.749,44.556,-622.925

-2.729,-4.000,0.014,-88.318,40.344,-381.836
-2.191,-4.000,-0.262,-65.063,35.828,-269.043
-1.843,-4.000,-0.421,-55.847,26.245,-155.151
-1.748,-4.000,-0.379,-55.298,13.367,-44.312
-1.831,-4.000,-0.212,-58.594,2.014,53.040
-1.980,-3.601,-0.054,-59.204,-4.395,129.517
-2.125,-2.383,0.068,-53.711,-7.629,184.143
-2.209,-1.274,0.130,-49.866,-8.057,220.215
-2.274,-0.334,0.156,-48.035,-6.775,238.770
-2.191,0.417,0.112,-42.542,-4.822,241.272
-2.087,1.015,0.068,-35.156,-3.296,230.835
-1.919,1.447,0.012,-25.452,-2.380,209.534
-1.747,1.667,-0.021,-16.174,-2.869,180.298
-1.584,1.724,-0.068,-10.559,-4.395,147.156
-1.430,1.645,-0.107,-10.925,-6.897,113.892
-1.304,1.382,-0.101,-10.437,-10.193,81.787
-1.189,1.059,-0.033,-8.057,-13.916,53.650
-1.106,0.785,0.064,-7.751,-16.418,31.799
-1.017,0.535,0.165,-9.644,-17.029,15.198
-0.964,0.253,0.248,-4.395,-15.259,1.099
-0.919,-0.073,0.269,-0.427,-11.536,-8.545
-0.857,-0.317,0.239,-1.465,-7.324,-12.329
-0.839,-0.473,0.206,-2.991,-4.272,-11.597
-0.827,-0.571,0.194,-5.249,-2.258,-8.606
-0.818,-0.649,0.185,-6.348,-0.549,-4.639
-0.816,-0.689,0.179,-5.249,1.526,-0.244
-0.833,-0.669,0.173,-4.395,2.930,5.493
-0.855,-0.595,0.151,-3.784,4.639,11.719
-0.886,-0.510,0.134,-2.625,5.920,16.785
-0.909,-0.347,0.122,-1.831,6.775,20.325
-0.932,-0.284,0.069,-1.526,7.812,22.217
-0.948,-0.177,-0.019,-1.709,8.362,22.522
-0.969,-0.128,-0.043,0.854,7.690,20.325
-0.994,-0.106,-0.033,3.662,6.226,17.334
-1.000,-0.058,-0.030,4.517,4.395,14.771
-1.011,-0.013,-0.018,4.333,2.869,11.841
-1.005,-0.005,-0.008,5.310,1.831,7.874
-0.989,-0.090,0.027,9.033,0.854,2.625
-0.983,-0.237,0.081,11.353,0.366,-1.282
-0.966,-0.313,0.099,9.216,0.732,-1.709
-0.961,-0.298,0.104,4.700,1.892,-0.610
-0.971,-0.210,0.091,-0.122,3.357,1.282
-0.974,-0.175,0.070,-0.977,4.761,0.549
-0.963,-0.256,0.060,1.526,5.737,-1.831
-0.932,-0.400,0.076,2.625,6.104,-3.845
-0.906,-0.535,0.107,2.441,6.897,-3.174
-0.911,-0.621,0.134,2.258,8.057,-0.366
-0.907,-0.578,0.106,-0.793,9.949,5.066
-0.920,-0.490,0.052,-3.723,12.085,10.986
-0.934,-0.375,0.001,-3.662,12.939,14.954
-0.948,-0.345,-0.043,0.732,12.756,15.320
-0.968,-0.350,-0.047,2.991,11.353,15.259
-0.988,-0.310,-0.028,3.052,9.460,16.052
-1.000,-0.220,-0.045,0.916,8.057,17.761
-1.017,-0.106,-0.067,-2.502,6.409,18.127
-1.031,-0.028,-0.061,-1.831,4.517,15.503
-1.040,-0.012,-0.030,2.319,2.258,10.620
-1.039,-0.017,0.001,4.333,0.488,5.737
-1.028,-0.042,0.018,3.357,-0.671,1.709
-1.016,-0.075,0.024,1.099,-1.343,-1.404
-1.003,-0.144,0.025,0.305,-1.831,-4.639
-0.990,-0.255,0.025,2.563,-2.380,-8.057
-0.981,-0.362,0.040,4.089,-3.113,-9.949
-0.966,-0.434,0.053,4.272,-3.601,-9.521
-0.952,-0.439,0.071,3.418,-3.906,-7.324
-0.945,-0.419,0.091,2.380,-3.723,-4.822
-0.939,-0.422,0.117,2.075,-3.052,-3.113
-0.931,-0.467,0.139,3.113,-2.319,-2.258
-0.928,-0.517,0.166,3.479,-1.343,-1.099
-0.915,-0.542,0.168,3.845,0.793,1.404
-0.912,-0.544,0.159,4.639,2.747,5.249
-0.920,-0.514,0.152,3.784,4.395,9.094
-0.933,-0.455,0.144,2.319,5.737,12.512
-0.954,-0.373,0.125,1.770,6.775,15.137
-0.968,-0.296,0.090,0.671,7.935,16.113
-0.980,-0.232,0.053,-0.305,8.484,16.174
-0.990,-0.197,0.012,0.366,8.484,14.771
-0.996,-0.184,-0.016,1.343,7.874,12.573
-0.999,-0.203,-0.040,2.747,6.775,9.827
-1.002,-0.219,-0.060,3.418,4.883,7.690
-1.001,-0.206,-0.068,2.075,2.747,6.104
-1.003,-0.193,-0.053,1.526,0.488,4.456
-0.997,-0.203,-0.021,2.258,-1.709,2.380
-0.996,-0.250,0.009,3.845,-3.174,0.000
-0.982,-0.289,0.017,4.211,-4.150,-1.221
-0.973,-0.318,0.006,3.601,-4.639,-1.465
-0.965,-0.330,0.011,3.418,-5.432,-1.465
-0.955,-0.339,0.043,3.784,-6.470,-1.404
-0.948,-0.344,0.082,4.944,-6.897,-1.343
-0.946,-0.359,0.114,6.104,-6.409,-1.282
-0.941,-0.391,0.128,6.104,-5.554,-1.221
-0.937,-0.411,0.140,4.883,-4.639,-0.488
-0.935,-0.419,0.142,3.784,-3.418,0.793
-0.946,-0.398,0.137,2.502,-2.075,2.563
-0.952,-0.339,0.126,0.977,-0.854,4.272
-0.958,-0.277,0.109,0.671,0.671,5.005
-0.966,-0.230,0.089,1.160,1.770,4.333
-0.971,-0.212,0.069,2.625,2.563,2.625
-0.978,-0.218,0.062,3.296,2.747,0.488
-0.977,-0.241,0.050,3.357,2.686,-1.038
-0.970,-0.274,0.031,1.953,2.563,-1.648
-0.968,-0.313,0.016,1.160,2.197,-2.319
-0.964,-0.348,0.009,0.610,1.465,-2.441
-0.962,-0.379,0.015,0.671,0.732,-2.319
-0.959,-0.406,0.025,-0.061,-0.122,-1.709
-0.956,-0.414,0.028,-0.671,-0.549,-1.038
-0.964,-0.404,0.032,1.221,-0.854,-0.122
-0.973,-0.390,0.025,2.808,-0.793,0.977
-0.973,-0.380,0.010,2.869,-1.099,1.831
-0.973,-0.379,0.010,3.601,-1.770,2.502
-0.963,-0.376,0.027,3.601,-2.808,2.808
-0.957,-0.363,0.060,3.113,-3.662,3.601
-0.954,-0.343,0.094,3.296,-3.662,4.211
-0.960,-0.331,0.109,3.723,-3.235,4.456
-0.961,-0.322,0.096,3.418,-2.319,4.578
-0.963,-0.309,0.069,2.747,-1.465,4.761
-0.963,-0.289,0.062,1.099,-1.404,4.639
-0.963,-0.261,0.072,0.183,-1.465,4.639
-0.958,-0.252,0.080,0.732,-1.404,3.662

-1.440,-1.094,0.145,5.920,4.761,25.085
-1.437,-1.346,0.171,13.000,5.981,31.860
-1.449,-1.629,0.195,16.541,7.629,42.480
-1.476,-1.813,0.183,7.324,9.888,60.303
-1.524,-1.891,0.113,1.343,13.000,81.543
-1.587,-1.900,0.012,4.822,15.076,101.929
-1.653,-1.873,-0.061,8.972,14.771,121.277
-1.679,-1.910,-0.087,12.634,12.329,138.916
-1.691,-2.008,-0.071,15.930,8.911,155.945
-1.706,-2.087,-0.051,15.808,5.859,175.049
-1.741,-2.075,-0.078,15.686,4.211,196.350
-1.772,-1.998,-0.152,20.264,2.747,216.431
-1.801,-1.995,-0.213,28.870,-0.854,233.398
-1.812,-2.073,-0.233,35.889,-6.714,248.108
-1.811,-2.187,-0.208,39.795,-13.855,263.855
-1.802,-2.287,-0.150,45.227,-21.301,280.762
-1.827,-2.375,-0.053,51.514,-27.954,299.500
-1.818,-2.368,0.021,54.932,-33.081,320.312
-1.839,-2.258,0.138,56.213,-36.926,341.919
-1.861,-2.073,0.262,57.556,-39.063,362.305
-1.838,-1.813,0.362,53.955,-38.452,380.432
-1.779,-1.542,0.447,50.659,-35.217,395.264
-1.699,-1.354,0.512,51.086,-29.785,404.785
-1.629,-1.222,0.539,53.284,-22.278,410.828
-1.550,-1.109,0.524,50.964,-13.367,416.016
-1.477,-1.020,0.507,48.950,-4.150,420.593
-1.432,-0.933,0.482,48.096,5.127,424.561
-1.404,-0.809,0.438,45.959,15.137,429.077
-1.391,-0.613,0.347,42.480,26.123,434.387
-1.540,-0.432,0.257,44.250,37.415,438.660
-1.395,-0.176,0.006,64.941,47.791,439.148
-1.562,0.170,-0.133,103.394,52.612,436.829
-1.685,0.480,-0.253,155.701,50.110,428.162
-1.847,0.875,-0.297,195.679,39.673,416.931
-1.924,1.453,-0.318,225.037,23.743,402.588
-1.894,2.161,-0.250,250.916,3.357,380.432
-1.736,3.122,-0.094,264.038,-17.334,349.243
-1.369,4.000,0.041,283.630,-33.813,302.673
-0.845,4.000,0.288,302.612,-46.753,240.234
-0.493,4.000,0.640,321.106,-52.551,155.518
-0.324,4.000,0.973,321.411,-46.936,46.509
-0.561,4.000,1.222,276.184,-29.480,-81.970
-1.480,4.000,1.256,151.611,-4.456,-218.750
-2.913,4.000,1.074,-8.118,16.174,-355.652
-4.000,4.000,1.011,-149.048,21.484,-479.736
-4.000,4.000,1.282,-233.154,9.644,-584.351
-4.000,3.363,1.652,-252.808,-5.127,-672.546
-4.000,1.934,1.860,-217.285,-11.353,-748.169
-4.000,0.515,1.867,-163.757,-7.751,-807.861
-4.000,-0.965,1.636,-111.389,3.418,-849.487
-4.000,-2.332,1.203,-64.209,17.090,-867.737
-4.000,-4.000,0.867,-15.015,25.574,-862.610
-4.000,-4.000,0.508,-0.854,34.668,-816.833
-4.000,-4.000,0.240,-44.739,38.940,-719.482
-3.980,-4.000,0.061,-84.900,34.363,-601.807
-3.110,-4.000,0.026,-90.820,29.053,-489.624
-2.606,-4.000,-0.086,-67.993,27.588,-396.973
-2.361,-4.000,-0.334,-42.480,28.259,-327.942
-2.093,-4.000,-0.564,-8.667,24.963,-280.273
-1.835,-4.000,-0.652,25.879,16.968,-237.366
-1.591,-4.000,-0.575,26.245,7.019,-175.659
-1.484,-4.000,-0.346,21.606,-2.991,-104.797
-1.449,-4.000,-0.066,29.480,-9.033,-39.124
-1.440,-4.000,0.208,43.579,-10.498,18.005
-1.481,-4.000,0.468,61.462,-8.240,70.862
-1.602,-4.000,0.694,72.571,-2.441,124.390
-1.723,-4.000,0.869,78.430,6.836,179.687
-1.943,-4.000,0.942,86.243,17.944,233.582
-2.221,-4.000,0.896,92.163,30.029,285.522
-2.526,-4.000,0.772,100.464,40.955,335.327
-2.848,-3.946,0.645,109.558,48.828,380.920
-3.162,-3.655,0.557,125.671,53.040,420.410
-3.521,-3.555,0.567,148.315,52.856,452.942
-3.876,-3.510,0.576,167.114,50.964,484.741
-4.000,-3.327,0.642,174.561,46.997,520.508
-4.000,-2.861,0.850,169.861,41.260,559.998
-4.000,-2.056,0.983,166.870,38.452,596.497
-4.000,-0.910,0.999,150.513,41.199,626.404
-4.000,0.151,0.821,150.574,48.096,635.010
-4.000,0.929,0.613,172.424,52.429,622.314
-4.000,1.519,0.404,190.613,49.683,596.252
-3.646,1.945,0.277,192.322,42.725,562.500
-3.062,2.235,0.216,190.186,33.813,522.278
-2.626,2.501,0.197,174.255,25.757,479.797
-2.171,2.895,0.195,145.691,20.020,435.486
-1.609,3.288,0.209,106.445,17.273,389.160
-1.152,3.717,0.209,58.533,18.677,339.844
-0.770,4.000,0.165,4.700,24.353,285.400
-0.468,4.000,0.024,-39.917,32.837,224.609
-0.366,4.000,-0.136,-84.290,41.016,159.363
-0.190,4.000,-0.357,-118.652,45.715,89.172
-0.240,4.000,-0.340,-149.902,43.701,14.771
-0.558,4.000,-0.116,-177.002,38.574,-64.697
-1.107,4.000,-0.043,-195.374,37.292,-150.696
-1.713,4.000,-0.262,-200.378,39.734,-242.493
-2.475,4.000,-0.363,-204.773,32.593,-334.290
-3.370,3.985,-0.257,-221.313,14.465,-417.053
-4.000,3.453,-0.136,-246.826,-7.446,-485.962
-4.000,2.943,0.003,-277.466,-34.119,-542.236
-4.000,2.522,0.328,-315.796,-67.444,-589.172
-4.000,2.154,0.834,-341.003,-104.431,-629.028
-4.000,1.913,1.389,-359.131,-137.756,-663.635
-4.000,1.554,1.861,-355.957,-163.818,-699.280
-4.000,0.996,2.329,-307.556,-179.993,-741.638
-4.000,0.309,2.896,-226.868,-180.847,-786.499
-4.000,-0.487,3.037,-131.470,-155.029,-829.224
-4.000,-1.330,2.728,-45.471,-106.445,-859.314
-4.000,-2.315,2.086,-5.859,-53.833,-867.493
-4.000,-3.359,1.528,-15.137,-15.198,-848.022
-4.000,-4.000,1.145,-38.635,4.822,-806.946
-4.000,-4.000,0.895,-52.185,15.686,-748.840
-4.000,-4.000,0.559,-55.420,24.658,-674.133
-4.000,-4.000,0.252,-59.570,30.029,-582.520
-3.291,-4.000,-0.067,-70.740,30.762,-474.915
-2.435,-4.000,-0.231,-66.101,25.391,-354.004
-1.811,-4.000,-0.266,-46.509,18.494,-222.961
-1.581,-4.000,-0.161,-39.734,12.817,-86.304
-1.740,-4.000,0.031,-41.687,8.850,35.706
-1.964,-3.980,0.104,-39.856,9.827,127.136

-2.244,-1.318,0.079,-36.316,14.954,231.506
-2.324,-0.233,0.056,-37.354,16.968,251.648
-2.252,0.686,-0.040,-33.997,19.043,254.333
-2.136,1.429,-0.149,-27.344,19.836,241.943
-1.967,1.903,-0.245,-17.212,18.127,215.454
-1.775,2.132,-0.331,-12.573,14.221,179.871
-1.583,2.061,-0.374,-10.010,8.057,139.771
-1.410,1.776,-0.410,-6.226,1.343,100.220
-1.287,1.374,-0.382,-4.639,-5.859,65.979
-1.162,0.971,-0.299,-5.432,-13.306,39.001
-1.070,0.610,-0.190,-6.836,-19.043,19.775
-0.997,0.295,-0.061,-8.057,-22.644,6.348
-0.959,0.011,0.069,-8.362,-24.170,-2.075
-0.905,-0.221,0.174,-8.728,-22.766,-6.836
-0.859,-0.439,0.242,-7.812,-19.043,-7.935
-0.825,-0.591,0.244,-5.615,-13.916,-6.165
-0.813,-0.696,0.212,-2.686,-8.484,-1.953
-0.802,-0.756,0.193,-1.587,-4.639,3.784
-0.821,-0.794,0.216,-2.625,-2.014,11.230
-0.828,-0.774,0.254,-4.517,0.916,19.531
-0.866,-0.696,0.294,-6.348,4.639,28.015
-0.887,-0.545,0.258,-9.460,10.132,36.072
-0.922,-0.391,0.169,-7.996,15.808,41.138
-0.956,-0.275,0.081,-3.906,19.714,43.030
-0.969,-0.205,0.025,-1.343,20.935,42.664
-0.979,-0.175,-0.009,0.000,20.813,41.504
-0.982,-0.167,-0.021,0.061,20.081,40.161
-0.996,-0.165,0.001,0.671,18.799,38.452
-1.004,-0.163,0.020,2.991,18.311,36.499
-0.998,-0.120,0.036,5.127,18.555,34.729
-1.000,-0.058,0.043,7.141,19.470,32.349
-1.004,-0.032,0.029,8.728,20.752,28.809
-1.000,-0.045,0.011,8.545,21.301,24.780
-0.996,-0.089,-0.011,6.287,21.545,20.996
-0.992,-0.130,-0.036,5.066,21.667,17.822
-0.981,-0.190,-0.068,5.188,21.545,15.198
-0.982,-0.261,-0.077,4.761,20.691,13.245
-0.984,-0.335,-0.065,3.662,19.043,12.329
-0.976,-0.376,-0.049,1.770,17.578,12.939
-0.974,-0.407,-0.044,2.686,17.029,13.367
-0.971,-0.377,-0.039,3.906,16.846,14.343
-0.972,-0.339,-0.067,6.775,16.663,14.893
-0.976,-0.303,-0.099,7.996,16.174,15.076
-0.969,-0.274,-0.112,7.263,14.160,14.893
-0.969,-0.247,-0.091,5.615,11.780,14.343
-0.960,-0.221,-0.063,3.174,9.644,13.489
-0.963,-0.201,-0.050,0.122,8.301,12.390
-0.959,-0.206,-0.062,-0.366,7.385,10.681
-0.955,-0.241,-0.075,0.854,6.226,8.240
-0.947,-0.251,-0.055,1.343,4.578,6.470
-0.931,-0.235,-0.018,0.000,3.174,5.249
-0.933,-0.231,0.006,-0.488,2.991,3.601
-0.954,-0.249,-0.002,-0.549,3.479,1.709
-0.962,-0.292,-0.042,0.671,3.906,0.061
-0.963,-0.337,-0.076,0.305,3.357,-1.038
-0.955,-0.362,-0.075,-1.221,1.892,-1.099
-0.951,-0.388,-0.043,-2.197,0.061,-0.732
-0.947,-0.421,-0.015,-2.625,-0.916,-0.488
-0.946,-0.440,0.001,-2.258,-1.343,0.366
-0.941,-0.455,0.009,-1.038,-1.526,1.587
-0.945,-0.449,0.030,-0.916,-1.770,3.113
-0.950,-0.431,0.047,-0.977,-1.648,4.578
-0.959,-0.417,0.057,-1.404,-1.587,5.981
-0.966,-0.415,0.060,-1.404,-1.282,6.836
-0.969,-0.424,0.054,-1.526,-1.038,7.446
-0.973,-0.432,0.054,-2.014,-0.977,8.545
-0.977,-0.423,0.059,-2.869,-0.916,9.583
-0.971,-0.382,0.074,-2.136,-0.732,10.559
-0.972,-0.339,0.091,-0.610,0.061,10.681
-0.969,-0.327,0.105,0.793,0.671,9.827
-0.969,-0.351,0.116,1.160,1.343,8.423
-0.964,-0.414,0.125,0.916,2.380,7.751
-0.961,-0.473,0.125,0.000,3.540,8.179
-0.954,-0.535,0.126,-0.183,4.761,9.338
-0.944,-0.615,0.134,0.427,5.859,11.230
-0.937,-0.670,0.135,0.671,7.080,14.160
-0.932,-0.661,0.124,0.793,8.606,18.250
-0.935,-0.607,0.108,0.916,10.071,22.888
-0.943,-0.552,0.085,1.465,11.230,26.489
-0.954,-0.504,0.061,2.197,11.719,28.625
-0.969,-0.483,0.026,3.296,12.085,29.907
-0.974,-0.493,-0.002,2.869,11.414,30.945
-0.971,-0.562,-0.001,1.892,10.315,31.921
-0.967,-0.675,0.007,2.563,9.216,33.325
-0.948,-0.735,-0.004,1.770,8.545,36.865
-0.943,-0.709,-0.020,1.648,7.935,41.748
-0.947,-0.653,-0.026,2.686,6.775,46.326
-0.947,-0.613,-0.013,3.296,5.249,49.561
-0.943,-0.596,0.029,3.296,3.723,51.758
-0.933,-0.601,0.078,4.272,3.113,53.833
-0.931,-0.669,0.108,5.188,3.357,55.420
-0.923,-0.734,0.127,3.540,4.028,58.105
-0.912,-0.787,0.127,-0.122,4.822,62.683
-0.922,-0.823,0.114,-3.662,5.859,68.054
-0.922,-0.820,0.096,-8.301,6.470,73.853
-0.932,-0.783,0.084,-12.268,6.531,79.895
-0.937,-0.677,0.070,-15.686,6.836,84.961
-0.924,-0.531,0.110,-14.160,7.263,86.853
-0.949,-0.498,0.089,-5.615,8.545,84.900
-0.935,-0.489,0.048,-4.761,9.521,83.313
-0.942,-0.474,0.002,-2.563,10.010,81.299
-0.935,-0.451,-0.024,-1.404,9.155,79.712
-0.933,-0.444,-0.024,1.038,7.507,77.637
-0.920,-0.437,-0.007,2.502,5.676,75.500
-0.901,-0.413,0.033,3.845,4.456,73.120
-0.850,-0.505,0.069,10.925,3.479,68.665
-0.898,-0.543,0.120,10.986,3.784,65.979
-0.799,-0.642,0.083,9.460,4.456,65.125
-0.832,-0.607,0.109,5.371,4.639,66.528
-0.813,-0.581,0.130,2.441,4.517,66.772
-0.799,-0.589,0.143,1.587,5.188,65.552
-0.821,-0.547,0.194,1.404,5.737,63.782
-0.788,-0.659,0.164,7.568,7.324,60.730
-0.809,-0.643,0.151,4.578,8.667,60.913
-0.792,-0.643,0.139,2.930,8.850,61.218
-0.804,-0.657,0.160,-2.136,8.789,61.401
-0.807,-0.716,0.170,-6.714,8.789,60.608
-0.816,-0.735,0.211,-6.775,9.399,59.448
-0.837,-0.901,0.152,-1.709,11.047,58.105

-0.860,-1.562,0.142,-15.076,6.958,69.885
-0.885,-1.798,0.085,-0.732,9.338,72.815
-0.972,-2.031,0.033,7.324,9.888,79.407
-0.930,-2.175,-0.003,3.540,8.545,91.064
-0.956,-2.312,0.029,-0.366,5.615,103.760
-1.013,-2.508,0.091,-2.441,2.869,116.882
-1.112,-2.615,0.157,-12.695,1.892,133.179
-1.039,-2.625,0.154,-21.912,2.869,151.184
-0.983,-2.616,0.172,-16.357,4.883,166.382
-0.928,-2.594,0.168,1.465,7.019,178.772
-0.933,-2.588,0.147,21.851,9.094,190.430
-0.862,-2.647,0.163,37.842,8.789,201.477
-0.834,-2.756,0.272,43.640,7.629,214.600
-0.844,-2.773,0.376,49.500,8.118,229.492
-0.955,-2.829,0.466,50.354,10.254,246.948
-0.981,-2.738,0.556,45.166,14.465,267.578
-1.003,-2.503,0.510,50.964,21.912,288.574
-1.073,-2.064,0.432,55.908,29.114,307.617
-1.073,-1.557,0.310,57.007,34.485,321.472
-1.038,-1.157,0.230,62.805,36.865,326.111
-0.971,-0.888,0.196,76.233,37.292,322.449
-0.877,-0.709,0.196,87.463,36.926,315.735
-0.781,-0.676,0.205,101.685,36.316,307.068
-0.753,-0.642,0.238,114.319,35.645,299.805
-0.739,-0.558,0.251,118.286,36.072,296.021
-0.745,-0.471,0.236,125.671,37.537,292.114
-0.743,-0.380,0.193,135.376,38.940,288.269
-0.720,-0.297,0.107,145.691,39.429,284.363
-0.721,-0.216,0.061,149.353,37.170,281.982
-0.738,-0.127,0.057,145.691,32.959,280.518
-0.750,-0.042,0.083,143.433,28.381,279.114
-0.703,0.193,0.079,140.503,24.292,277.039
-0.977,0.228,0.125,136.414,19.287,271.912
-0.754,0.275,0.047,122.864,15.747,272.400
-0.841,0.576,0.145,83.862,11.719,279.358
-0.984,1.031,0.273,58.350,11.108,281.067
-1.064,1.291,0.266,94.238,15.442,267.090
-1.068,1.668,0.187,128.052,18.921,249.878
-0.953,2.243,0.062,130.127,19.043,231.140
-0.791,3.078,-0.038,110.718,15.198,204.163
-0.525,3.975,-0.207,82.092,10.132,163.330
-0.472,4.000,-0.290,47.119,2.258,104.370
-0.535,4.000,-0.326,17.456,-7.019,24.475
-0.769,4.000,-0.253,-0.305,-16.846,-70.862
-1.080,4.000,-0.184,-4.639,-25.513,-174.744
-1.683,4.000,0.058,-4.700,-33.386,-276.062
-2.304,4.000,0.370,-4.517,-39.001,-370.850
-2.901,3.422,0.616,-4.944,-37.903,-452.026
-3.538,2.685,0.852,-6.348,-31.738,-518.677
-4.000,2.011,0.904,-15.503,-19.531,-572.571
-4.000,1.335,0.837,-28.687,-6.042,-614.990
-4.000,0.706,0.750,-62.439,1.587,-644.226
-4.000,0.158,0.680,-123.779,-1.221,-660.706
-4.000,-0.268,0.786,-197.021,-15.442,-668.640
-4.000,-0.766,1.060,-240.479,-36.133,-674.805
-4.000,-1.458,1.376,-229.492,-50.720,-681.641
-4.000,-2.208,1.578,-206.177,-54.260,-678.833
-4.000,-3.191,1.564,-162.659,-46.204,-668.701
-4.000,-4.000,1.397,-115.662,-29.663,-644.043
-4.000,-4.000,1.140,-97.595,-12.756,-597.473
-3.480,-4.000,0.874,-120.300,-1.831,-533.142
-2.975,-4.000,0.727,-131.958,2.075,-466.309
-2.473,-4.000,0.578,-116.821,4.456,-396.851
-2.141,-4.000,0.476,-76.721,7.385,-324.707
-1.896,-4.000,0.435,-38.635,10.315,-248.474
-1.703,-4.000,0.362,-15.564,13.489,-175.049
-1.594,-4.000,0.218,10.376,16.052,-108.582
-1.554,-4.000,0.034,28.870,16.785,-36.743
-1.669,-4.000,0.036,37.292,12.146,41.809
-1.899,-4.000,0.122,34.119,5.554,121.338
-2.138,-4.000,0.253,30.273,0.549,191.650
-2.304,-4.000,0.445,33.142,-3.052,246.643
-2.465,-3.916,0.678,35.339,-3.357,290.894
-2.617,-3.539,0.917,40.344,0.244,326.904
-2.682,-3.209,1.019,38.208,6.531,359.497
-2.737,-2.928,1.179,36.560,13.977,387.817
-2.489,-2.640,1.252,36.743,24.475,412.354
-2.946,-2.624,1.367,53.528,38.696,430.237
-2.970,-2.352,1.478,65.796,51.270,449.402
